cartodb_id,the_geom,field_1,uid,feature_name,address,city,state,side,category,group_class,secondary_class_for_internal_use,year_dedicated,school_percent_black,source,notes,latitude,longitude
81,0101000020E6100000C1920612EFBE55C0D5A8D1F58E4D4140,,43,Confederate Monument,Morgan County Courthouse,Decatur,AL,South,Monument / Courthouse,Monument,Courthouse Grounds,1908,,http://siris-artinventories.si.edu/ipac20/ipac.jsp?session=130E1S276R890.18395&limitbox_1=LO01+%3D+ias&menu=search&aspect=Keyword&npp=50&ipp=20&spp=20&profile=ariall&ri=2&source=~%21siartinventories&index=.GW&term=IAS+AL000280+&x=15&y=13&aspect=Keyword,,34.6059253,-86.9833417
82,0101000020E61000005377C0D07EF555C06BA395D63AD54040,,44,Confederate Monument,Fayette County Courthouse. West Columbus St. And South Temple Ave.,Fayette,AL,South,Monument / Courthouse,Monument,Courthouse Grounds,1929,,http://collections.si.edu/search/tag/tagDoc.htm?recordID=siris_ari_328274&hlterm=confederate,,33.6658581,-87.8358652
83,0101000020E6100000BA0B941458EB55C0C381902C60664140,,45,Confederate Monument,Lauderdale County Courthouse. S. Court And E. College,Florence,AL,South,Monument / Courthouse,Monument,Courthouse Grounds,1903,,http://collections.si.edu/search/tag/tagDoc.htm?recordID=siris_ari_330504&hlterm=confederate,,34.79981,-87.677251
84,0101000020E6100000AD742D10F3E555C0C1655FC31D5A4040,,46,Confederate Monument,Hale County Courthouse,Greensboro,AL,South,Monument / Courthouse,Monument,Courthouse Grounds,1904,,http://siris-artinventories.si.edu/ipac20/ipac.jsp?session=12H798K8375O8.2823&profile=ariall&source=~!siartinventories&view=subscriptionsummary&uri=full=3100001~!316672~!3&ri=2&aspect=basic&menu=search&ipp=20&spp=20&staffonly=&term=Outdoor+Sculpture+--+Al,,32.7040333,-87.5929604
85,0101000020E61000002AE109BD7EA555C08F58E608745D4140,,47,Confederate Veteran's Memorial,Madison County Courthouse,Huntsville,AL,South,Monument / Courthouse,Monument,Courthouse Grounds,1905,,http://whnt.com/2015/07/07/huntsville-man-starts-preemptive-petition-to-keep-confederate-monument-outside-madison-co-courthouse/ / http://collections.si.edu/search/tag/tagDoc.htm?recordID=siris_ari_328690&hlterm=confederate,,34.7301036,-86.5858605
86,0101000020E6100000DEFD96A5C2D155C043AA285E65EA4040,,48,Confederate Monument,Walker County Courthouse,Jasper,AL,South,Monument / Courthouse,Monument,Courthouse Grounds,1907,,http://www.confederatedigest.com/2009/10/walker-county-confederate-monument.html,,33.8312185,-87.2775053
87,0101000020E61000007F30F0DCFB0B56C04B3CA06CCA4A4040,,49,Confederate Monument,Sumter County Courthouse,Livingston,AL,South,Monument / Courthouse,Monument,Courthouse Grounds,1909,,http://www.acetowns.com/courthouse-square/,,32.5843025,-88.1872475
88,0101000020E610000046BC2B71D3D255C07AEA47799C3D4140,,50,Confederate Monument,Lawrence County Courthouse,Moulton,AL,South,Monument / Courthouse,Monument,Courthouse Grounds,2006,,http://www.hmdb.org/marker.asp?marker=84311,,34.4813377,-87.2941554
90,0101000020E61000006C263A26669355C02312859675304040,,52,Confederate Monument,Alabama State Capitol,Montgomery,AL,South,Monument,Monument,State Capitol Grounds,1898,,http://siris-artinventories.si.edu/ipac20/ipac.jsp?&profile=all&source=~!siartinventories&uri=full=3100001~!441~!0#focus,,32.3785885,-86.3031097
91,0101000020E61000006A3CC7365F9355C0230C03965C304040,,53,Jefferson Davis Statue,Alabama State Capitol,Montgomery,AL,South,Monument,Monument,State Capitol Grounds,1940,,"Geographic Names Information System, USGS; http://files.usgwarchives.net/al/montgomery/newspapers/statueto1416gnw.txt",,32.3778255,-86.3026864
92,0101000020E610000030AE5D7F379355C0847CD0B359304040,,54,Jefferson Davis' Presidential Star,Alabama State Capitol,Montgomery,AL,South,Monument,Monument,,1897,,"http://www.roadsideamerica.com/story/25296; http://www.waymarking.com/waymarks/WMGGEW_Jefferson_Davis_Presidential_Star_Montgomery_AL",,32.3777375,-86.3002623
93,0101000020E61000000B98C0ADBB5755C070229FFC82454040,,55,"Beauregard, AL (unincorporated area in Lee County)",,Beauregard,AL,South,Municipality,Municipality,,Unknown,,"https://en.wikipedia.org/wiki/Beauregard,_Alabama","*Several things in town also named Beauregard, including Elementary and High School in this area",32.5430599,-85.37083
94,0101000020E6100000903E52E94CA855C050C6F8307B6B4040,,56,City of Clanton,,Clanton,AL,South,Municipality,Municipality,,1866,,"https://en.wikipedia.org/wiki/Clanton,_Alabama",named for James Holt Clanton,32.839697,-86.6296943
96,0101000020E6100000C713419C87F555C04E5D54E641424040,,52,Confederate Park,"Main, Capitol, Walnut, And Washington Sts.",Demopolis,AL,South,Park,Park,,1910,,http://www.nationalregisterofhistoricplaces.com/al/Marengo/state.html,,32.5176361,-87.836402
128,0101000020E6100000C4995FCD819957C013DED4F665B14140,,8,Jefferson Davis Memorial,,Fort Smith,AR,South,Monument,Monument,,1937,,"Encyclopedia of Arkansas, Butler Center for Arksas Studies at the Central Arkansas Library System; http://www.encyclopediaofarkansas.net/encyclopedia/entry-detail.aspx?entryID=4794",http://www.arkansasties.com/Sebastian/JeffersonDavisMemorial.htm,35.3859242,-94.3985475
80,0101000020E610000014083BC5AAC855C066136058FE784040,,42,Confederate Monument,Bibb County Courthouse,Centreville,AL,South,Monument / Courthouse,Monument,Courthouse Grounds,1910,,"http://centrevillealabama.homestead.com/landmarks.html; https://roadtrippers.com/us/centreville-al/attractions/bibb-county-courthouse-confederate-monument?lat=40.80972&lng=-96.67528&z=5",,32.945262,-87.135423
170,0101000020E61000002A1DACFF736A5EC0DF89592F86524240,,2,City of Confederate Corners,,Confederate Corners,CA,North,Municipality,Municipality,,1860s (Late),,"Geographic Names Information System, USGS",,36.64472,-121.66333
97,0101000020E6100000BA0B941458EB55C0C381902C60664140,,53,McFarland Park and Recreation Area,Mcfarland Park,Florence,AL,South,Park,Park,,Unknown,,http://florenceal.org/At_a_Glance/Historical_Markers/index.html,"marker text: This bottom land serves as a reservoir for TVA's flood control program. Florence leases it for recreational purposes when not being used by TVA. Major Robert McFarland, a native of Ireland, his wife, Katie Armstead McFarland, and their seven children resided in the ante-bellum mansion now called Mapleton that overlooked this river bottom. Strawberries were once grown here. Jobless familes were encouraged to plant vegetable gardens here during the Great Depression. Major McFarland rode with Confederate General John Hunt Morgan and became the first cavalryman to leap across the line onto Indiana soil.",34.79981,-87.677251
98,0101000020E61000002F44F3A5DCA755C0F3CB608C48D43F40,,54,Confederate Park,,Greenville,AL,South,Park,Park,,,,http://www.greenville-alabama.com/Sites/Greenville/Documents/Chamber/____REVISED%20Tourist%20Brochure.pdf,,31.829232,-86.6228423
99,0101000020E61000001BA7D71C569E55C0DA8D3EE6035C4040,,55,Confederate Memorial Park,437 Co Rd 63,Marbury,AL,South,Park,Park,,Unknown,,http://www.preserveala.org/confederatepark.aspx?sm=g_d,,32.718869,-86.4740059
100,0101000020E61000008BF3DCE71DD655C0EB43CD469D684140,,56,Joe Wheeler State Park,4401 Mclean Dr.,Rogersville,AL,South,Park,Park,,1949,,http://www.alapark.com/joe-wheeler-state-park,,34.8172997,-87.3455753
101,0101000020E6100000079B3A8F8AC555C0AA2C0ABB281A3F40,,57,Jefferson Davis Community College,220 Alco Drive,Brewton,AL,South,School,School,,1965,,"Geographic Names Information System, USGS",,31.102184,-87.086582
102,0101000020E61000004EF6E0FF589155C059DA4E006A304040,,58,Robert E. Lee High School,225 Ann St.,Montgomery,AL,South,School,School,,1955,82%,,"Common Core of Data, NCES,didn't know,,,,,,,,,,,,,,,",32.3782349,-86.2710571
103,0101000020E610000028E5FF9FD49055C0B58BC45FEE2B4040,,59,Jefferson Davis High School,3420 Carter Hill Rd,Montgomery,AL,South,School,School,,1968,94%,,"Common Core of Data, NCES,,,,,,,,,,,,,,,,",32.3432121,-86.2629776
104,0101000020E6100000E468E965EF5755C068A961646E464040,,60,Beauregard Elementary School,300 Lee Rd 431,Opelika,AL,South,School,School,,Unknown,21%,,"Common Core of Data, NCES,,,,,,,,,,,,,,,,",32.5502439,-85.3739867
105,0101000020E61000001635F33FD45755C01D9D048074464040,,61,Beauregard High School,7343 Al Hwy 51,Opelika,AL,South,School,School,,1923,24%,,"Common Core of Data, NCES,,,,,,,,,,,,,,,,",32.5504303,-85.3723297
106,0101000020E610000036882018510456C02ED10FD9F6D83E40,,62,Robert E. Lee Primary Elementary School,220 Baker Road,Satsuma,AL,South,School,School,,2012,14%,,"Common Core of Data, NCES,,,,,,,,,,,,,,,,",30.8475166,-88.0674496
107,0101000020E6100000B1D2495B01A555C0EC9A351DA6604140,,63,Lee High School,2500 Meridian St,Hunstville,AL ,South,School,School,,1957,83%,"https://en.wikipedia.org/wiki/Lee_High_School_(Huntsville,_Alabama)",,34.7550694,-86.5782078
108,0101000020E610000055C5AFB37CB056C0D2D2CBDE08634140,,64,Lee County,,Marianna,AR,South,County,County,,1873,,"https://en.wikipedia.org/wiki/Lee_County,_Arkansas",,34.7737082,-90.7576112
109,0101000020E6100000BD474783A52B57C0F355F2B1BB994040,o,,Robert E. Lee Street,,El Dorado,AR,South,Road / Street / Highway,Highway / Roadway,,,,,,33.2010405,-92.6819771
110,0101000020E6100000EAC083B0E43257C04B71FA1F052E4140,o,,Robert E. Lee Street,,Malvern,AR,South,Road / Street / Highway,Highway / Roadway,,,,,,34.3595314,-92.7952081
111,0101000020E61000006E11BD31290357C038E3EAB6FAB84140,o,,Jefferson Davis Road,,Heber Springs,AR,South,Road / Street / Highway,Highway / Roadway,,,,,,35.4451512,-92.0493893
112,0101000020E61000005D54E641D50757C0DA73999A046F4140,o,,Jeff Davis Avenue,,Jacksonville,AR,South,Road / Street / Highway,Highway / Roadway,,,,,,34.867328,-92.1223912
113,0101000020E6100000E8B68EBB529E56C0862AEBED85794140,o,,Jeff Davis Street,,Hughes,AR,South,Road / Street / Highway,Highway / Roadway,,,,,,34.9493997,-90.4737996
114,0101000020E610000095A1855F450C57C083DC4598A25C4140,o,,Beauregard Drive,,Little Rock,AR,South,Road / Street / Highway,Highway / Roadway,,,,,,34.723712,-92.1917342
115,0101000020E610000095A1855F450C57C083DC4598A25C4140,o,,Longstreet Drive,,Little Rock,AR,South,Road / Street / Highway,Highway / Roadway,,,,,,34.723712,-92.1917342
116,0101000020E610000095A1855F450C57C083DC4598A25C4140,o,,Claiborne Drive,,Little Rock,AR,South,Road / Street / Highway,Highway / Roadway,,,,,,34.723712,-92.1917342
117,0101000020E610000095A1855F450C57C083DC4598A25C4140,o,,Pickett Drive,,Little Rock,AR,South,Road / Street / Highway,Highway / Roadway,,,,,,34.723712,-92.1917342
118,0101000020E6100000B7442E38038356C0276A696E85C94140,o,,Jeb Stuart Drive,,Wilson,AR,South,Road / Street / Highway,Highway / Roadway,,,,,,35.5743845,-90.0470715
119,0101000020E61000002EBF78ABD3B256C05A8EFC6607844140,o,,Confederate Drive,,Forrest City,AR,South,Road / Street / Highway,Highway / Roadway,,,,,,35.0314759,-90.7941693
120,0101000020E61000004F7A3AB24DD256C0AC657CA9E9AA4040,,,Confederate Street,,Lake Village,AR,South,Road / Street / Highway,Highway / Roadway,,,,,,33.3352558,-91.2859922
121,0101000020E6100000DEC5A0B8881257C0594BA6AF8C5F4140,,1,Confederate Flag Day,,Little Rock,AR,South,Holiday,Holiday / Observances,,,,http://web.lexisnexis.com/research/retrieve?_m=503ebaabd6df8a64b64e668c75247d01&_browseType=TEXTONLY&docnum=1&_fmtstr=FULL&_startdoc=1&wchp=dGLzVzB-zSkAA&_md5=c5571a49c2a78c02c04c90899cfe3b26,"Occurs on the Saturday preceeding Easter. Not State Observed. Listed in Statutes; Not under A.C.A. § 1-5-101 as ""official holidays applicable to the state gov't""",34.7464809,-92.2895948
